itemId,category,name,brandName,price,averageRating,totalReviews,retrievedDate
440618079,jual-flash-drives,Remot/remote Tv Lg Lcd-led Original / Asli Pabrik jaminan uang kembali,LG,65000,5,1,02/10/2019
440944679,jual-flash-drives,Sandisk Ultra Dual Drive M3.0 64GB USB OTG USB 3.0 Flashdisk GOLD,SanDisk,158000,4,7,02/10/2019
441038296,jual-flash-drives,Jettingbuy Mini Flash Drive USB PC/Mobil Logam Usb Flashdisk 4 GB 8 Gb 16 GB 32 GB 64 GB,China OEM,56000,5,1,02/10/2019
441225759,jual-flash-drives,RINREI DRN887 TV DVD POrtable Layar 9 inch,RINREI,575000,4,4,02/10/2019
441246553,jual-flash-drives,Flashdisk Toshiba 32GB Flash Memory Terbaru,Toshiba,40000,4,1,02/10/2019
441397590,jual-flash-drives,Sandisk Ultra Dual Drive OTG USB Type-C USB 3.1,SanDisk,190000,5,8,02/10/2019
441423613,jual-flash-drives,ACER A314-41-983D  A9-9420E  4GB  1TB  WIN 10  BLUE,Acer,4399000,5,2,02/10/2019
441533035,jual-flash-drives,SanDisk Flashdisk Extreme GO USB 3.1 - 128GB,SanDisk,500000,5,8,02/10/2019
441575190,jual-flash-drives,"HP LAPTOP 14-CM0071AU (4QK01PA) BLK/W10/AMD DC E2-9000E 1500MHZ/4GB DDR4/1TB/NO ODD/14""/BT/WEBCAME",HP,3799000,3,3,02/10/2019
441615797,jual-flash-drives,Fcabinet Sandisk SDDDC2 Ekstrim Tipe-C 128 GB 64 GB 32 GB OTG Ganda USB Flash Drive Pena Flashdisk Mikro USB Tipe C flash,Fashion Cabinet,147000,5,6,02/10/2019
441838220,jual-flash-drives,Sandisk Sdhc/Sdxc Extreme Pro 128Gb V30 U3 4K,No Brand,780000,5,1,02/10/2019
441992112,jual-flash-drives,Mini Flash Drive USB PC/Mobil Logam Usb Flashdisk 4 GB 8 Gb 16 GB 32 GB 64 GB,No Brand,57000,5,1,02/10/2019
442019093,jual-flash-drives,Led UHD Android Tv 58 Inch Toshiba Type: 58U7880 (Khusus Daerah Medan),Toshiba,11999900,5,1,02/10/2019
442022971,jual-flash-drives,"Acer Aspire E5-476G-32BL [14""/i3-8130U/Nvidia MX150/4GB/1TB/WIN10] - Grey",Acer,6799000,4,2,02/10/2019
442273312,jual-flash-drives,Samsung BAR Plus USB 3.1 Flash Drive 32GB - Hitam,Samsung,139400,5,1,02/10/2019
442303404,jual-flash-drives,SanDisk CZ48 Ultra 16GB USB 3.0 100MB/s Flashdisk,SanDisk,61000,5,3,02/10/2019
442303547,jual-flash-drives,"[Exclusive  ] Asus X540LA-XX3401T - Intel® Core™ i3 - RAM 4GB - 1TB - 15""- W10 - Chocolate Black - Laptop Murah",Asus,4950100,4,81,02/10/2019
442309239,jual-flash-drives,HP 14-CM0095AU Notebook - E2-9000e - 4GB - 1TB - 14' - no ODD - Win10 - Silver,HP,3475000,5,1,02/10/2019
442540280,jual-flash-drives,FLASHDISK PEN 32GB 3 IN 1 FLASHDISK + LASER + PULPEN / MULTIFUNGSI / 3 IN 1,No Brand,97950,3,5,02/10/2019
442540799,jual-flash-drives,Sandisk Cruzer Force 16GB USB 2.0 CZ71,SanDisk,48400,5,1,02/10/2019
442561762,jual-flash-drives,Flashdisk Toshiba 32GB Flash Memory + Free Flashdisk Toshiba 16gb,Toshiba,50000,3,1,02/10/2019
442749079,jual-flash-drives,Lenovo V110 - 14AST AMD A9 -9420 DOS RAM 4GB DDR4/ HDD 500 GB/ 14 inch HD+Anti Glare / Radeon R5 Share Graphics/ Garansi Resmi Lenovo Indonesia,Lenovo,4499000,5,1,02/10/2019
442772225,jual-flash-drives,Samsung Memory Memori Samsung Card MicroSDXC Evo Plus 32GB / 100MB/s with Adapter - GPR STORE,No Brand,37500,1,1,02/10/2019
442843,jual-flash-drives,Toshiba Flash Memory Hayabusa Transmemory 32GB - putih,Toshiba,60000,3,103,02/10/2019
443689464,jual-flash-drives,Hot Penjual 14 Inci untuk Windows 10 Redstone OS Notebook PC Laptop 1920*1080 P Tampilan HD,Neve,3793700,5,1,02/10/2019
444113360,jual-flash-drives,"[Exclusive  ]  Asus X540LA-XX3402T - Intel® Core™ i3  - RAM 4GB - 1TB - 15"" - W10 - SILVER GRADIENT - Laptop Murah",Asus,5599000,4,84,02/10/2019
444115103,jual-flash-drives,Kingston Imlek Pig/Babi 2019 32GB/32 GB USB 3.1 Flashdisk FD RESMI CNY,No Brand,275000,5,1,02/10/2019
444118046,jual-flash-drives,SanDisk CZ48 Ultra 32GB USB 3.0 Flashdisk - CZ 48 32 GB Flash Disk,SanDisk,79000,5,6,02/10/2019
444464903,jual-flash-drives,Flashdisk + Otg Samsung 8/16/32/64 GB (By NOS),Samsung,31000,4,5,02/10/2019
444790851,jual-flash-drives,Acer Swift 3 SF314-56G-51KV Notebook - Blue [14 Inch FHD/i5-8265U/MX150 2GB/4GB/1TB/WIN10],Acer,9499000,5,2,02/10/2019
444830569,jual-flash-drives,Acer Swift 3 SF314-56G-53XX Notebook - Silver [14 Inch FHD/i5-8265U/MX150 2GB/4GB/1TB/WIN10],Acer,9099000,2,1,02/10/2019
445020202,jual-flash-drives,DWO Netbook 10.1inch Android 6.0 Wifi Allwinner A33 1GB RAM ＋8GB ROM mini laptop HDMI Output Camera 0.3M,DWO,1570000,2,4,02/10/2019
445116078,jual-flash-drives,Laptop Murah Asus X540NA Processor Intel Celeron N3350 Ram 4GB Hdd 500GB Bonus Tas Layar 15.6Inch,Asus,3787100,5,1,02/10/2019
44569,jual-flash-drives,EO TP  Usb Hub 7P On Off Led - Putih,EO TP,39400,5,2,02/10/2019
446002578,jual-flash-drives,"SAMSUNG LED Smart TV 32"" - 32N4300 - 4300 (FREE PACKING KAYU) DIJAMIN 100% ORI)",Samsung,2468900,5,10,02/10/2019
4461968,jual-flash-drives,Sandisk Cruzer U 16GB - Hijau,SanDisk,199000,5,1,02/10/2019
447558802,jual-flash-drives,"Sandisk iXpand 64GB Flash Drive for iPhone, iPad and Computers",SanDisk,499900,5,1,02/10/2019
447562101,jual-flash-drives,SANDISK SSD EXTREME PORTABLE 500GB EXTERNAL,SanDisk,1999900,5,1,02/10/2019
447590913,jual-flash-drives,Flashdisk Sandisk Ultra Flair 32GB CZ73 3.0,SanDisk,80500,5,9,02/10/2019
447594648,jual-flash-drives,Flashdisk Sandisk Ultra Flair 16GB CZ73 3.0,SanDisk,60500,5,5,02/10/2019
447662420,jual-flash-drives,SHARP LED TV 40 Inch FHD - 40SA5100i garansi resmi,Sharp,3150000,5,1,02/10/2019
4477073,jual-flash-drives,1 PC USB 2.0 Kecepatan Tinggi Micro SD TF T-Flash Pembaca Kartu Memori Adaptor FR 16g 32g,No Brand,39000,1,1,02/10/2019
449532593,jual-flash-drives,POLYTRON LED TV 22 Inch HD - PLD22D9500 GARANSI RESMI,Polytron,1290000,5,3,02/10/2019
449550057,jual-flash-drives,"Apple macbook Air - Intel core i5 - RAM 8GB - 256 GB -13""- Mac os Space Grey - Laptop Murah - Bergaransi",Apple,21076400,5,1,02/10/2019
449606916,jual-flash-drives,OBRAL CUCI GUDANG LAPTOP BERGARANSI Dell Latitude E5430 CORE I5 RAM 4GB WINDOWS ORI,Dell,2596700,2,2,02/10/2019
449798008,jual-flash-drives,FLASHDISK PEN 32GB 3 IN 1 FLASHDISK + LASER + PULPEN,Rocket,75000,5,3,02/10/2019
450300476,jual-flash-drives,ASUS ROG Strix GL503GE-EN023T - Metal Black,Asus,16750000,5,1,02/10/2019
450364743,jual-flash-drives,PROMO Toshiba USB Flashdisk 32GB GARANSI 5 TAHUN,Toshiba,60100,5,1,02/10/2019
450376931,jual-flash-drives,Asus E203MAH Notebook [Intel N4000 Dual Core/ 2GB/ 500GB/ Intel HD Graphics/ 11.6 Inch HD/ Windows 10],Asus,3609000,5,1,02/10/2019
45076,jual-flash-drives,Adata Flash Disk UV150 - 16gb - USB 3.0 - Hitam,Adata,79900,5,1,02/10/2019
451040258,jual-flash-drives,USB 3.1 Tipe-C Telepon Kunci Memori Drive Flash U Disk Flashdisk Gantung Mini 32 GB,Moonar,120000,5,2,02/10/2019
451234214,jual-flash-drives,Usb 3.1 U Drive Flashdisk Flashdisk Telepon Mini Kunci 32 GB Portable Tipe-C Memori,No Brand,115000,4,5,02/10/2019
451256091,jual-flash-drives,ANTENA OUTDOOR DIGITAL SANEX SN-889 DG,Sanex,88000,5,1,02/10/2019
451822867,jual-flash-drives,Promo         Flashdisk Sandisk 32GB 600 Lagu Karaoke Klip Asli Aplikasi Karaoke         Diskon,Import,196000,5,1,02/10/2019
451840552,jual-flash-drives,Promo         Flashdisk Sandisk 32GB 600 Lagu Karaoke Klip Asli Aplikasi Karaoke         Diskon,Import,196000,3,2,02/10/2019
451850012,jual-flash-drives,Promo         Flashdisk OTG Samsung 128 GB         Diskon,Import,151000,3,1,02/10/2019
451962554,jual-flash-drives,Kaca Transparan Kristal Perak USB Flash Flashdisk 4/8/16/32G,Elife,63000,5,1,02/10/2019
452010801,jual-flash-drives,Flashdisk hp 32gb / Usb flash drive hp 32gb,ANTARESTAR,31500,4,17,02/10/2019
452502671,jual-flash-drives,Promo         Flashdisk Sandisk 32GB 600 Lagu Karaoke Klip Asli Aplikasi Karaoke         Diskon,Import,220000,4,2,02/10/2019
452504978,jual-flash-drives,Promo         Top 400 Mp3 Lagu Pop Barat 2014- 2017 dan Flashdisk sandisk 8gb         Diskon,Import,186000,5,1,02/10/2019
452520221,jual-flash-drives,Promo         USB Flashdrive Sound Voice Recorder / Perekam Suara Model Flashdisk         Diskon,Import,169000,5,1,02/10/2019
452520978,jual-flash-drives,Promo         Flashdisk Sandisk 16GB 300 Lagu Karaoke Klip Asli Aplikasi Karaoke         Diskon,Import,152000,5,1,02/10/2019
452644732,jual-flash-drives,LENOVO Legion Y520-15IKBN - Black,Lenovo,14050000,5,1,02/10/2019
452696252,jual-flash-drives,Flashdisk Toshiba 64GB / Flashdisk / Alat Penyimpan Data / USB / Flash Drive Toshiba 64 GB,Toshiba,42000,4,25,02/10/2019
452710040,jual-flash-drives,TERBARU Flashdisk 16GB Isi Video Anak Muslim Murotal Belajar Membaca Mengaji Sholat Doa Cerita Anak Sholeh,SanDisk,69900,4,24,02/10/2019
452714093,jual-flash-drives,LENOVO Ideapad 330-15IGM / Intel N4000 / 4GB RAM / 500GB / Intel UHD Graphics 600 / DOS / 15.6 Inch HD LED / DVDRW / Grey,Lenovo,3595000,5,1,02/10/2019
452754788,jual-flash-drives,Flashdisk USB Toshiba 2GB Original 99 Flash Memory,Toshiba,36700,5,1,02/10/2019
452758788,jual-flash-drives,USB FLASHDISK TOSHIBA 64GB ORIGINAL 99 PERSEN FLASH DISK USB 64 GB FLASH MEMORY,Toshiba,78800,5,1,02/10/2019
452772487,jual-flash-drives,USB FLASHDISK TOSHIBA 16GB ORIGINAL 99 PERSEN FLASH DISK USB 16 GB FLASH MEMORY,Toshiba,61800,5,1,02/10/2019
453112428,jual-flash-drives,LED LG 24TK425 GARANSI RESMI (FREE PACKING KAYU) DIJAMIN 100% ORI,LG,1348900,4,11,02/10/2019
453572815,jual-flash-drives,HP Stream 14 - RAM 4GB - Intel N4000 - 32GB eMMC - 14 Inch - Windows 10 - Grey - Laptop Murah,HP,3160000,4,2,02/10/2019
453610917,jual-flash-drives,UEFI Legacy Windows n Office Pro Sandisk 32gb,SanDisk,95000,4,10,02/10/2019
453638073,jual-flash-drives,Driverpack terbaru N UEFI Legacy Windows Sandisk 32gb,SanDisk,95000,4,4,02/10/2019
455818916,jual-flash-drives,Notebook Lenovo Ideapad 330-15IGM / Celeron N4000 / Ram 4GB / HDD 500GB / Intel / 15In / DVDRW / DOS ( Free Instal Windows 10 + Office ),Lenovo,3598000,5,1,02/10/2019
455964423,jual-flash-drives,EAGET (EAGET) F90 flash disk kecepatan tinggi USB3.0 kreatif bisnis Flash disk 128G sistem bagian dalam mobil Flash disk,EAGET,239300,5,1,02/10/2019
455987000,jual-flash-drives,"ASUS A407MA-BV001T Grey - Intel N4000,4GB,1TB,14 inch HD,W10",Asus,3945000,5,3,02/10/2019
455994066,jual-flash-drives,Changhong 32E6000 LED TV - Black [32 Inch] garansi resmi,Changhong,1790000,4,3,02/10/2019
455996884,jual-flash-drives,Asus Vivobook A407MA Intel N4000 Ram4Gb HDD1TB Fingerprint Windows 10 Original,Asus,4099000,5,1,02/10/2019
456030028,jual-flash-drives,"ASUS A407MA-BV002T Gold - Intel N4000,4GB,1TB,14 inch HD,W10",Asus,3945000,5,2,02/10/2019
457182142,jual-flash-drives,Promo Mapel Alami USB Kayu 2.0 Flash Drive Stick Memory U Disk Flashdisk dengan Kotak,No Brand,91400,5,3,02/10/2019
457240035,jual-flash-drives,PROMO Lenovo Ideapad 330-15IGM RAM 4GB HARDISK 500GB FREE INSTALL WINDOWS&OFFICE & BONUS TAS LAPTOP,Lenovo,3604053,3,3,02/10/2019
457682590,jual-flash-drives,FLASHDISK OTG 64GB FLASHDISK SAMSUNG 64GB,OTG,35000,4,11,02/10/2019
458182814,jual-flash-drives,Gantungan Kunci Logam 64 GB Flash Flashdisk Tipe C USB 3.0 Memori Stick U Disk Hadiah,Meco,246000,3,1,02/10/2019
458312049,jual-flash-drives,Flashdisk OTG USB 2in1 4GB OTG Android 4 GB Flash Disk 2 in 1 KW super,No Brand,25000,4,78,02/10/2019
458730695,jual-flash-drives,Paket Al Quran Audio dan PDF Full 30 Juzz Sandisk 16 Original,SanDisk,60000,5,1,02/10/2019
458774097,jual-flash-drives,ASUS Notebook E203MAH-FD013T [90NB0J13-M00110] - Petal Pink,Asus,3699000,5,1,02/10/2019
458880687,jual-flash-drives,ASUS VivoBook S430UN-EB531T [90NB0J41-M02310] - Firmament Green,Asus,12499000,5,1,02/10/2019
459462460,jual-flash-drives,Samsung 32 inch HD Flat TV 32N4001 - (FREE PACKING KAYU) DIJAMIN 100% ORI,Samsung,1848999,5,4,02/10/2019
459976170,jual-flash-drives,ASUS X540UA-GQ103  RAM 8GB DDR4   i7-7500U  1TB HDD  Intel® HD Graphics 620  15.6 HD SLIM  Endless OS  BLACK,Asus,7730100,1,1,02/10/2019
460200306,jual-flash-drives,PROMO LAPTOP Asus X540U-GQ103 PROCESSOR Intel CORE I7-7500U HDD 1TB BONUS TAS LAPTOP & FREE INSTALL,Asus,7351300,4,1,02/10/2019
460840268,jual-flash-drives,Flashdisk Vgen 16gb Atom,vgen ddr3L pc12800,41500,5,1,02/10/2019
461050953,jual-flash-drives,Murah FLASHDISK KARAKTER UNIK DAN LUCU GARFIELD 3D - 16gb,Universal,229045,5,1,02/10/2019
461142794,jual-flash-drives,"Lenovo  V130-15IKB with 1TB HDD I 8GB DDR4 I PROC i3-6006U I 1SLOT SSD M2 I 15,6 HD LED I DVDRW I DOS",Lenovo,5357010,5,1,02/10/2019
461530618,jual-flash-drives,"ASUS TUF FX505GD-I7501T Black Pattern (i7-8750H/8GB/1TB/GTX1050-4GB/15.6""FHD/Win10)",Asus,13135000,5,1,02/10/2019
461902292,jual-flash-drives,[FREE ONGKIR] SANDISK CRUZER GLIDE CZ600 USB FLASHDISK / FLASH DISK 32GB USB 3.0 GARANSI RESMI,SanDisk,75000,5,2,02/10/2019
461910234,jual-flash-drives,[FREE ONGKIR] SANDISK CRUZER GLIDE CZ600 USB FLASHDISK / FLASH DISK 16GB USB 3.0 GARANSI RESMI,SanDisk,55000,5,1,02/10/2019
462146693,jual-flash-drives,OTG Type C to USB Adapter / OTG Usb 3.1 Type C to USB Adapter,No Brand,5999,5,2,02/10/2019
462278510,jual-flash-drives,CARD READER UNIVERSAL MICRO SD HIGH SPEED 2.0 - LOG ON LO-CR02,Log on,11800,5,1,02/10/2019
462286108,jual-flash-drives,CARD READER ALL IN ONE - LOG ON MULTY CARD READER 4 SLOT - LO-CR03,Log on,11000,5,3,02/10/2019
462914515,jual-flash-drives,ASUS TUF GAMING FX505GD-I7501T - i7-8750H-8GB-1TB-GTX1050-15.6FHD-W10,Asus,13550000,5,1,02/10/2019
462952668,jual-flash-drives,Asus TUFFX505GD-I5501T - Intel Core I5-8300H - 8GB - 1TB - 15.6' - W10 - RED Fusion - Laptop gaming Murah,Asus,12249000,4,4,02/10/2019
462956606,jual-flash-drives,Asus TUFFX505GD-I7501T - Intel Core i7-8750H - 8GB - 1TB - NVIDIA GeForce GTX 1050 - 15.6' - W10 - RED Fusion - Laptop Gaming Murah (Gratis Tas) - Bergaransi,Asus,13900000,5,1,02/10/2019
463072866,jual-flash-drives,"LG LED TV 43"" - 43LK5000 (DIJAMIN 100% ORI)",LG,3575000,5,1,02/10/2019
463976719,jual-flash-drives,3.0 Flash Drive USB Flash Logam Disk 2 TB Flashdisk Flashdisk Memori Flash Disk U,No Brand,68000,4,134,02/10/2019
464124395,jual-flash-drives,uefi legacy windows n driverpack network sandisk 16gb,SanDisk,65000,4,29,02/10/2019
464152027,jual-flash-drives,Flashdisk HP 64GB Flash Disk Hp 64gb FLASHDISK,HP,40000,3,2,02/10/2019
464420101,jual-flash-drives,HP Stream 14-N4000-4GB-32GB-Win10 Grey,HP,3165000,5,2,02/10/2019
464478427,jual-flash-drives,Flashdisk HP 16GB Flash Disk Hp 16gb FLASHDISK,HP,35000,2,2,02/10/2019
464484834,jual-flash-drives,FLASHDISK TOSHIBA 32GB FLASH DISK 32GB,Merk Lainnya,30000,4,5,02/10/2019
464488592,jual-flash-drives,Flashdisk HP 64GB Flash Disk Hp 64gb FLASHDISK,HP,40000,3,2,02/10/2019
464492284,jual-flash-drives,Flashdisk HP 4GB Flash Disk Hp 4gb FLASHDISK,HP,30000,3,3,02/10/2019
464492496,jual-flash-drives,Flashdisk HP 32GB Flash Disk Hp 32gb FLASHDISK,HP,35000,3,3,02/10/2019
464494778,jual-flash-drives,FLASHDISK TOSHIBA 16GB FLASH DISK Flashdisk Toshiba 16GB 16 Gb,Merk Lainnya,25000,5,2,02/10/2019
464506665,jual-flash-drives,PROMO FLASHDISK FLASH DISK TOSHIBA 64GB,Merk Lainnya,30000,4,31,02/10/2019
464824880,jual-flash-drives,Flashdisk & Otg Samsung 8GB,OEM,27000,4,4,02/10/2019
465072867,jual-flash-drives,SMART TV BOX FIBERHOME HG680 HG 680 FULL ROOT,No Brand,250000,4,25,02/10/2019
465172969,jual-flash-drives,"KABEL SAMBUNGAN ANTENA TV COWOK TO COWOK KUALITAS OKE PANJANG 1,5 METER",Newsat,30000,2,1,02/10/2019
465286124,jual-flash-drives,SPLITER ANTENA + BOSTER / PARALEL ANTENA 1 ANTENA 2 TV KUALITAS OKE,No Brand,69000,5,1,02/10/2019
465396677,jual-flash-drives,polytron DVD Player 2192-hitam,Polytron,364000,5,1,02/10/2019
466114939,jual-flash-drives,"ACER A314 - 33 - C1V8 - Intel CeleronN4000 - 4GB - 500GB - 14"" - ODD - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",Acer,4115000,5,2,02/10/2019
466114940,jual-flash-drives,"Acer  A314-41-983D - AMDA9-9420E - 4GB - 1TB - 14"" - ODD - W10 - Blue- Laptop Murah (Gratis Tas) - Bergaransi",Acer,4449000,4,8,02/10/2019
466140285,jual-flash-drives,"ACER A314-32-C3X0 - Intel CeleronN4000 - 4GB - 1TB  - 14"" - W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",Acer,3899000,4,28,02/10/2019
466146105,jual-flash-drives,Acer E5-476G-56VN - Intel core i5-8250U - 4GB - 1TB -Nvidia geforce Mx150 - 14  - ODD - W10 - Silver - Laptop Murah (Gratis Tas) - Bergaransi,Acer,8113800,3,1,02/10/2019
4667809,jual-flash-drives,"Acer ES1 431 - C2KA - 14"" - Celeron N3050 1,6GHz - 2 GB - Hitam",Acer,3030000,5,1,02/10/2019
467902459,jual-flash-drives,"Notebook Lenovo Ideapad 330-15IGM - N4000 RAM 4GB - 500GB - Intel UHD - 15.6"" - DOS - Grey - Laptop Murah",Lenovo,3604053,5,1,02/10/2019
467926903,jual-flash-drives,Notebook Lenovo Ideapad 330-15IKB - Core™ i3-7100U - RAM 4GB - 1000GB - Intel® HD Graphics 620 - Black - Laptop Murah,Lenovo,5905416,5,2,02/10/2019
467934159,jual-flash-drives,Lenovo Ideapad V130-15IKB Core i3-6006U RAM 4GB HDD 500GB DVDRW 15INC GARANSI 1 TAHUN,Lenovo,4876000,4,5,02/10/2019
467934475,jual-flash-drives,Notebook LenovoV130-15IKB Core™ i5-7200U RAM 4GB HDD 1000GB DVDRW 15INC GARANSI 1 TAHUN - Laptop Murah,Lenovo,7127000,5,1,02/10/2019
467974289,jual-flash-drives,Notebook Asus X540NA-GQ017 - Intel® Celeron® CPU N3350 - RAM 4GB - HDD 500GB - Intel® HD Graphics 500 - 15.6' - Black - Laptop Murah,Asus,3787361,5,5,02/10/2019
4681717,jual-flash-drives,Sandisk Flashdisk USB 3.0  CZ48 32GB 100MB/s - Hitam.,SanDisk,77000,4,174,02/10/2019
4681779,jual-flash-drives,Sandisk Ultra Flashdisk USB 3.0 CZ48 16GB 100MB/s,SanDisk,60500,4,60,02/10/2019
4682744,jual-flash-drives,Sandisk Flash Disk Ultra 64GB USB 3.0 CZ48 100MB/s - Hitam,SanDisk,144000,4,23,02/10/2019
4684291,jual-flash-drives,Sandisk Ultra Flair Flash Drive USB 3.0 150MB/s 32GB - Silver,SanDisk,84000,4,26,02/10/2019
4684498,jual-flash-drives,Sandisk Cruzer Blade 16GB Flashdisk,SanDisk,78000,4,1,02/10/2019
4684506,jual-flash-drives,Sandisk Flashdisk Cruzer Blade 32 GB - Hitam,SanDisk,102000,5,1,02/10/2019
469114586,jual-flash-drives,2 PCS Sandisk cruzer 32gb isi Driver Pack Terbaru n Windows boot UEFI LEGACY n Office pro,SanDisk,170000,4,8,02/10/2019
469588059,jual-flash-drives,XIAOMI Smart Android LED TV 32  - Mi LED 4A [32 Inch],Xiaomi,1969000,4,105,02/10/2019
469596142,jual-flash-drives,"Xiaomi Smart Android LED TV 43"" - Mi LED 4A [43 Inch]",Xiaomi,3799000,5,3,02/10/2019
4697299,jual-flash-drives,Sandisk Flashdisk Cruzer Force 16GB - Abu-abu,SanDisk,75000,4,8,02/10/2019
470006291,jual-flash-drives,Flashdisk Toshiba 64GB USB Flash Memory - Putih ZOS,OEM,35000,3,20,02/10/2019
471084605,jual-flash-drives,ICHIKO LED TV 22 inch HD (Model S2219),Ichiko,1100000,5,2,02/10/2019
471510640,jual-flash-drives,OTG CABLE USB - TYPE C to USB PORT - LOG ON OTG TRANSFORM LO-OT01,Log on,19000,5,1,02/10/2019
4715421,jual-flash-drives,"Sharp Aquos LED TV 24"" - 24LE170 - Khusus Jabodetabek",Sharp,1674500,5,2,02/10/2019
471546989,jual-flash-drives,Sandisk Flashdisk Cruzer Blade 64GB,SanDisk,117500,5,1,02/10/2019
471594568,jual-flash-drives,Flashdisk Sandisk Cruzer Force CZ71 16GB USB 2.0,SanDisk,51000,5,1,02/10/2019
471600958,jual-flash-drives,LOG ON OTG USB FLASH DRIVE MICRO USB to USB PORT 2.0A - LO-OT03,Log on,12800,4,2,02/10/2019
471604160,jual-flash-drives,Sandisk  Flashdisk Cruzer Glide CZ60 32GB USB 2.0,SanDisk,72500,5,1,02/10/2019
471618125,jual-flash-drives,OTG TYPE C to USB PORT 3.0 - LOG ON OTG ALUMINIUM SHELL LO-OT02,Log on,17000,3,1,02/10/2019
471640810,jual-flash-drives,LOG ON OTG COMBAT METAL MICRO USB to USB PORT 2.0 - LO-OT06,Log on,19500,5,1,02/10/2019
471642542,jual-flash-drives,Flashdisk Kingston DTI-104 16GB USB 2.0,Kingston,42800,4,22,02/10/2019
471648302,jual-flash-drives,LOG ON OTG FLASH DRIVE MICRO USB to USB PORT 2.0 - LO-OT28,Log on,12000,5,1,02/10/2019
471648425,jual-flash-drives,Kingston Flashdisk DTI-104 64GB USB 2.0,Kingston,117700,5,3,02/10/2019
471650410,jual-flash-drives,Flashdisk Kingston DTI-104 32GB USB 2.0,Kingston,65200,4,12,02/10/2019
471664073,jual-flash-drives,LOG ON OTG USB FLASH DRIVE TYPE C to USB PORT 3.0 - LO-OT05,Log on,18000,4,1,02/10/2019
471664137,jual-flash-drives,Paket Home Studio Recording Rekaman Steinberg Cubase Sonar Sandisk Cruzer 16gb,SanDisk,78000,4,5,02/10/2019
472058858,jual-flash-drives,PANASONIC LED TV 24” TH24F305G –IPS PANEL (FREE PACK KAYU) (DIJAMIN 100% ORI),Panasonic,1349900,5,4,02/10/2019
472510871,jual-flash-drives,HP ELITEBOOK 8470P,No Brand,3300000,2,1,02/10/2019
472530805,jual-flash-drives,Hp Elitebook 8470p core i7,No Brand,4300000,5,1,02/10/2019
472712559,jual-flash-drives,"Dell Vostro 3478 [14.0 , Ci5-8250U, 4GB, 1TB, Intel UHD, Ubuntu, Hitam]",Dell,7999000,2,1,02/10/2019
472978672,jual-flash-drives,TCL 29 Inch TV LED L29D2950,TCL,2167500,5,12,02/10/2019
473080830,jual-flash-drives,Laptop Lenovo x230 i7,No Brand,4020000,5,2,02/10/2019
473646281,jual-flash-drives,Flashdisk 2 in 1Samsung OTG - ( 64GB ) All SmartPhone,Flashdisk,31000,3,1,02/10/2019
4739585,jual-flash-drives,Toshiba Hayabusa 32GB - Putih,Toshiba,99000,5,1,02/10/2019
4764315,jual-flash-drives,SanDisk Ultra microSDHC Card UHS-I Class 10 (48MB/s) 16GB - SDSQUNB-016G,SanDisk,200000,4,8,02/10/2019
4765460,jual-flash-drives,Kingston Flashdisk Special Monkey 32GB SB 3.0 - Gold,Kingston,300000,5,2,02/10/2019
477544233,jual-flash-drives,COOCAA LED TV 32 Inch HD Digital - 32A4 garansi resmi,Coocaa,1480000,4,7,02/10/2019
4787084,jual-flash-drives,Toshiba Flashdisk 16GB - Putih,Toshiba,110000,4,1,02/10/2019
4787542,jual-flash-drives,Toshiba Suruga Mini USB Flash Drive 32GB - USRG-032 - Black,Toshiba,139900,4,5,02/10/2019
478798608,jual-flash-drives,DELL Inspiron 15 3576 Non Windows (Core i7-8550U 2TB) Black,Dell,12455000,5,1,02/10/2019
479588935,jual-flash-drives,KINGSTON Data Traveler 50 USB 3.1 16GB [DT50/16GBFR],Kingston,39900,4,7,02/10/2019
480256743,jual-flash-drives,SANDISK Cruzer Dial 32GB [SDCZ57-032G-B35],SanDisk,89500,5,1,02/10/2019
480260085,jual-flash-drives,KINGSTON Puppy Data Traveler 2018 32GB USB 3.1 [DTCNY18/32GB] / FLASHDISK 32 GB,Kingston,308000,5,1,02/10/2019
480268958,jual-flash-drives,Polytron PLD32T1506 / 32T1506 Tower CinemaX WAVE BLUETOOTH [32 Inch] (DIJAMIN 100% ORI),Polytron,2024900,4,10,02/10/2019
480270305,jual-flash-drives,Polytron PLD32T7511 / 32T7511 Tower CinemaX TV LED - Hitam [32 Inch]- (FREE PACKING KAYU) DIJAMIN 100% ORI),Polytron,1894900,4,228,02/10/2019
480274479,jual-flash-drives,Polytron PLD32T1500 Tower CinemaX TV LED - Hitam [32 Inch]- (FREE PACKING KAYU) (DIJAMIN 100% ORI),Polytron,1894900,4,99,02/10/2019
480276586,jual-flash-drives,Polytron PLD32TS1503 / 32TS1503 Tower CinemaX TV LED Digital & Satellite TV [32 Inch] DIJAMIN 100% ORI,Polytron,2149900,5,2,02/10/2019
480874569,jual-flash-drives,Asus X540NA - GQ017 - Black,Asus,3787269,5,1,02/10/2019
481338423,jual-flash-drives,OTG TIPE C ORIGINAL RS 100% BERKULITAS /Konektor Flashdisk Ke Hp TipeC (SuperPowers),No Brand,5500,4,22,02/10/2019
