sale_order_tm,sale_order_id,customer_id,product_id,product_name,qty,delv_prov_id,order_source
2022-07-24 07:08:16,CA-120222,5458574,OFF-LA-10000305,EXCLUSIVE PROMO Laptop Terbaru Lenovo IdeaPad 130 AMD A4 -9125 / WINDOWS 10 / AMD Radeon R3 / 4 GB DDR4 / 500 GB / 14 Inch + Anti Glare + 380 Derajat / IP130 / 1 Tahun Garansi Resmi Lenovo Indonesia,3,A018,Android
2021-10-24 21:54:37,TX-130792,7068056,OFF-BI-10000138,Asus VivoBook E203MA-TBCL232A - Intel N4000 - 2GB RAM DDR4 - 32GB EMMC - 11.6 HD LED - Windows 10 S mode - Grey,3,A002,Android
2023-02-18 18:16:27,NY-135279,3334377,TEC-PH-10002885,Laptop Acer E5-475G-541U Core i5-7200U RAM 4GB NVIDIA 940MX (FREE ASURANSI),2,A007,Android
2021-08-03 01:00:03,CA-148180,6219397,OFF-BI-10002012,ASUS ZenBook UX430UN - Intel Core i7 8550U-RAM 16GB-512GB SSD-nVidia MX150 2GB-14inch FHD-Windows 10 - Grey,3,A004,Android
2023-02-21 04:04:42,LA-142727,9724784,OFF-AR-10004062,Asus TP410UF-EC069T - Intel corei5-8250U - 8GB -1TB+128G SATA - NVIDIA GeForce MX130 -14 - W10 - Grey - Laptop Murah (Gratis Tas) - Bergaransi,2,A043,Android
2022-02-06 21:08:21,NY-144624,3825756,OFF-AR-10004456,"ASUS TUF Gaming FX505DT-R5617T - Ryzen 5-3550H - 8GB - 512GB SSD - NVidia GTX1650-4GB - 15.6"" FHD - Win10 Home - Stealth Black - ESEL",2,A014,Android
2022-03-27 18:39:48,MI-134943,5816900,OFF-AR-10004587,ASUS TUF GAMING FX505GD-I7501T - i7-8750H-8GB-1TB-GTX1050-15.6FHD-W10,2,A009,Android
2021-01-03 09:57:37,CA-100384,7223558,TEC-PH-10004093,Laptop Murah ASUS X541S-XO042 Celeron N3350 - RAM 4GB - HDD 500GB - 15 Hitam,2,A010,Android
2022-10-08 23:03:29,CA-106964,4576902,OFF-BI-10000666,"Asus VivoBook X441BA-GA432T - AMD A4-9125 - 4GB - 1TB - DVD RW - 14""HD - Win10 Home - Silver - ESEL",1,A031,Android
2021-09-21 07:32:07,NV-160395,3951118,OFF-AR-10003504,Asus E203MAH-FD011T - Intel® Celeron® N4000 - 2GB - 500GB - 11.6' - W10 - Grey - Laptop Murah - Bergaransi,3,A010,Android
2023-02-18 18:16:27,NY-135279,3334377,OFF-BI-10000632,Asus VivoBook X407UA-BV421T I Core™ i3-7020U I 4GB DDR4 I 1TB HDD +1SLOT SSD M2 I 14.0 HD USLIM I WINDOWS 10 I NO ODD,1,A007,Android
2022-08-18 04:34:41,OH-117422,5157210,OFF-BI-10001120,"Asus X441BA-GA913T - AMD 2-Core A9-9425 - RAM 4GB - 1TB-AMD Radeon R5 graphics - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",2,A036,Android
2022-07-08 08:46:31,FL--123400,5557590,OFF-AR-10004010,Asus ROG STRIX GL553VE-FY117T With Intel Core i7-7700HQ Nvidia GTX1050Ti 4GB DDR5 16GB RAM DDR4 1TB HDD + 256 SSD + Windows 10 + Free Panasonic Headphone + Asus Rog Special Backpack Garansi Resmi 2 Tahun,3,A014,Android
2023-02-21 04:04:42,LA-142727,9724784,OFF-AR-10004757,"Asus VivoBook A407MA-BV002T Notebook - Icicle Gold - Intel N4000 - Fingerprint - 4GB - 1TB - 14""HD - Win10 - ESEL",3,A043,Android
2021-06-28 17:23:37,CA-119144,5816900,OFF-AR-10003829,Asus ROG GL503GE - EN023T - Intel® Core™ i7-8750H - RAM 8G - 1TB SSHD - NVIDIA GeForce GTX 1050 Ti - 15.6 - W10 - Metal Black - Laptop Gaming Murah (Gratis Tas) - Bergaransi,3,A023,Android
2021-05-28 20:54:41,CA-157147,9948316,TEC-PH-10003535,LAPTOP GAMING TERBAIK Asus ROG GL 552X KBL DM409T Plus Back Pack Asus ROG I7 Kabylake RAM 4GB HDD 1TB VGA NVIDIA GEFORCE GTX 950M 4GB Windows 10,3,A017,Android
2021-02-16 07:06:15,TX-163433,7068056,OFF-AR-10003504,Asus E203MAH-FD011T - Intel® Celeron® N4000 - 2GB - 500GB - 11.6' - W10 - Grey - Laptop Murah - Bergaransi,2,A027,Android
2022-10-24 10:13:24,WA-139080,2481270,OFF-BI-10000778,"Asus VivoBook X441UA-GA312T Notebook - Core i3-7020U - 4GB - 1TB - DVD RW - 14""HD - Win10 Home - Silver - ESEL",2,A013,Android
2021-01-08 08:44:38,GA--100895,1797195,OFF-BI-10000042,ASUS VIVOBOOK E203MAH - 2GB - 500GB - PINK,3,A012,Web
2023-02-09 03:08:22,IA--160815,3825756,OFF-BI-10000014,ASUS VIVOBOOK A507UA - i3-7020U-4GB-1TB-WIN10-15.6HD-FINGERPRINT,1,A001,Android
2021-08-26 16:58:15,VA--169572,1190581,TEC-PH-10003963,"Laptop Lenovo Ideapad V130-15IGM Intel N4000 RAM 4GB HARDISK 500GB DVDRW Layar 15.6"" Inc DOS HITAM",3,A028,Android
2021-06-25 18:05:34,CA-116785,9334859,OFF-BI-10001098,"Asus X441BA-GA613T - AMD 2-Core A6-9225 - RAM 4 GB - 1TB - AMD Radeon R4 - 14.0"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",1,A010,Android
2021-08-17 09:03:58,CA-151253,6646303,OFF-BI-10001670,ASUS X540LA-XX988 I Core™ i3-5005U I 4GB RAM I 1TB HDD I 15.6 HD SLIM GL I Intel® HD Graphics 5500 I DVDRW I DOS,1,A035,Android
2022-06-27 18:15:20,MN-144883,5835631,TEC-PH-10003875,"Laptop Lenovo Baru Yoga 520-14IKB [81C800PQID] Core i3-8130U / 8GB DDR4 / 1TB / MX130 2GB / NO DVDRW / WIN 10 / 14"" HD TOUCHSCREEN / 2 Year + Premium ONSITE Warranty [Mineral Grey] Laptop Murah",1,A019,Android
2022-02-04 10:27:08,IL-129217,3363082,OFF-AR-10003602,"ASUS E203MAH-FD411T DualCore N4000-4GB-500GB-11.6""-Win10-Star Grey",2,A003,iOS
2023-02-19 15:12:57,PA-153045,7052127,OFF-AR-10004441,Asus TUF FX505GE-I5T61T 15.6 Inch Slim Bezel Core i5 8300H 8GB RAM 1TB HDD GTX 1050TI 4GB Win 10 + Free GMX Shoes + Backpack,2,A006,Android
2022-02-25 02:14:59,NJ-154767,7068056,OFF-BI-10001757,ASUS X540NA-GQ017 / Intel N3350 / 4GB / 500GB / Intel HD Graphics / Endless OS / DVDRW / 15.6 HD SLIM / Black / Notebook Untuk Pelajar,1,A002,Android
2022-03-09 00:23:04,OH-106852,5195899,OFF-AR-10003179,"Asus A407UA-BV320T - Intel® Core™ i3-7020U- 4GB - 1TB - 14"" - W10 - Icicle Gold - Laptop Murah (Gratis Tas) - Bergaransi",1,A040,Android
2021-12-21 15:46:22,TN--155600,9005766,OFF-BI-10000042,ASUS VIVOBOOK E203MAH - 2GB - 500GB - PINK,3,A022,Android
2022-04-19 18:23:41,CA--151225,9637324,TEC-PH-10004434,"Laptopnya Content Creator, Desain dan Gaming ASUS A411QA-BV201T Grey - AMD A12 9720 8GB 1TB Radeon R7 14inch HD Windows 10 Original Garansi Resmi ASUS 2Tahun",1,A004,Android
2022-07-10 19:13:13,NC-133368,4712268,OFF-BI-10001098,"Asus X441BA-GA613T - AMD 2-Core A6-9225 - RAM 4 GB - 1TB - AMD Radeon R4 - 14.0"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",1,A039,Android
2022-11-24 14:08:02,NY--137050,9948316,TEC-PH-10003963,"Laptop Lenovo Ideapad V130-15IGM Intel N4000 RAM 4GB HARDISK 500GB DVDRW Layar 15.6"" Inc DOS HITAM",2,A036,Android
2022-04-30 13:50:38,NY-100328,4712268,OFF-AR-10003045,"ASUS A407MA-BV001T Grey - Intel N4000,4GB,1TB,14 inch HD,W10",2,A004,Android
2022-05-26 23:00:59,CA-128223,7322004,OFF-BI-10001132,Asus X441MA GA011T Intel N4000 Ram4Gb Hdd1Tb Intel HD Graphic Windows 10 Orignal,2,A031,Android
2022-07-02 17:03:22,WA-165568,2716353,OFF-AP-10001626,Acer Switch One with Windows 10 MMC 32GB & Hardisk 500GB DUAL CAMERA (FREE ASURANSI),1,A011,Android
2022-05-26 23:00:59,CA-128223,7322004,OFF-AR-10003732,"ASUS FX 1TB 2.5"" USB 3.1 Gen1 HDD/ Hardisk/ Harddisk Eksternal/ External Hard Drive with Aura Sync RGB",3,A031,Android
2022-05-18 17:50:28,MA-145982,1190581,FUR-BO-10004834,"Asus X540LA-XX3402T - Intel® Core™ i3 - RAM 4GB - 1TB - 15"" - W10 - SILVER GRADIENT - Laptop Murah",3,A024,Android
2021-07-06 13:39:30,PA-107783,1076767,TEC-PH-10003811,Laptop Lenovo B50-30 N2840 Ram 4GB HDD 500GB LCD 15.6 Inch - Windows 8 Ori,1,A040,Android
2021-07-21 12:56:18,NY-113929,8375073,OFF-BI-10000829,"Asus VivoBook X441UB-GA321T - Intel i3 7020U - 4GB - 1TB - MX110-2GB - 14"" - Win10 Home - Rose Gold - ESEL",1,A031,Android
2022-11-01 03:14:06,TX-155047,2481270,TEC-PH-10003963,"Laptop Lenovo Ideapad V130-15IGM Intel N4000 RAM 4GB HARDISK 500GB DVDRW Layar 15.6"" Inc DOS HITAM",2,A015,Android
2021-09-09 07:45:02,NY-100048,7068056,OFF-AR-10003732,"ASUS FX 1TB 2.5"" USB 3.1 Gen1 HDD/ Hardisk/ Harddisk Eksternal/ External Hard Drive with Aura Sync RGB",3,A013,Android
2022-03-24 00:11:09,NY-107916,1956586,OFF-AR-10003156,"ASUS A407MA-BV002T Gold - Intel N4000,4GB,1TB,14 inch HD,W10",1,A024,Web
2022-03-02 03:03:19,CA-128160,7052127,OFF-BI-10001153,"Asus X441MA-GA004T - Intel Celeron N4000 - RAM 4GB - 500GB - 14"" - Windows - White",3,A033,Android
2022-11-08 23:45:42,PA-129308,1076767,OFF-BI-10000138,Asus VivoBook E203MA-TBCL232A - Intel N4000 - 2GB RAM DDR4 - 32GB EMMC - 11.6 HD LED - Windows 10 S mode - Grey,2,A025,Android
2022-03-09 00:23:04,OH-106852,5195899,OFF-AR-10003727,ASUS E402YA-GA202T E402YA-GA201T - E2-7015 - RAM 4GB - HDD 1TB - 14HD -Win10 LAPTOP TERMURAH UNTUK ANAK SEKOLAH,2,A040,Android
2023-01-07 08:29:48,GA-132675,6941321,OFF-BI-10001036,Asus X407UB-BV187T Laptop Multimedia Murah I Core™ i5-8250U I 4GB DDR4 I 1TB HDD + SLOT SSD M2 I NVIDIA GeForce MX110 2GB I WINDOWS 10 I NO DVDRW I 14.0 HD USLIM,1,A039,Android
2022-07-31 04:39:23,NY-103429,7052127,OFF-AR-10003903,Asus ROG GL552VX-DM044T - RAM 12GB - Core i7 7700HQ - Nvidia Geforce GTX 950M (4GB DDR5) - 15.6 Inch FHD - WINDOWS 10 - Hitam,2,A007,Web
2022-11-15 13:07:30,KY-122168,3825756,OFF-BI-10000848,Asus X407MA-BV016T I 8GB RAM I Celeron N4000 I 500GB HDD + 1SLOT SSD M2 I 14.0 HD USLIM I Intel Graphics 600 I WINDOW 10,1,A016,Android
2021-09-03 13:27:43,IL--122784,5765632,OFF-AR-10004587,ASUS TUF GAMING FX505GD-I7501T - i7-8750H-8GB-1TB-GTX1050-15.6FHD-W10,1,A031,Android
2022-11-11 01:14:23,CA-133431,4409740,OFF-BI-10001120,"Asus X441BA-GA913T - AMD 2-Core A9-9425 - RAM 4GB - 1TB-AMD Radeon R5 graphics - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",3,A034,Android
2021-12-12 17:00:29,CO--134845,6455479,TEC-PH-10004080,Laptop Murah ASUS X541S-XO042 Celeron N3060 - RAM 4GB - HDD 500GB - 15 Hitam - Promo,3,A013,Web
2022-01-02 16:56:41,CA-107139,9724784,OFF-AR-10003183,Asus A407UF-BV512T Intel® Core™ i5-8250U - RAM 4GB - 1TB - 14 - W10 - ICICLE GOLD- Laptop Murah (Gratis Tas) - Bergaransi,1,A013,Android
2022-10-06 08:32:44,CA-137085,1190581,TEC-PH-10004006,"Laptop Murah !! ASUS X441NA N3350 Ram 4GB - Windows 10 Ori - Hdd 500GB - LCD 14 "" - Garansi Resmi",1,A015,iOS
2021-07-27 08:07:52,WA-135972,9334859,TEC-PH-10003988,Laptop Lenovo x230 i7,1,A010,Android
2021-08-25 11:28:28,NY-140984,4712268,OFF-BI-10000279,Asus VivoBook K403FA-EB501T,2,A044,Web
2021-04-24 03:54:09,MA-129322,5453032,OFF-BI-10001900,"ASUS X550Z AMD FX 7500 2,1 GHz Ram 8 GB Hardisk 1 TB VGA AMD Radeon 3 GB Windows 10 LCD 15,6 inc",2,A036,Android
2021-08-22 19:06:02,CA-124814,7676802,OFF-BI-10000962,Asus X407UA-BV316T I Core™ i3-7020U I 4GB DDR4 I 1TB HDD + 1SLOT SSD M2 I 14.0 HD USLIM I VGA Intel I Windows 10 I NO DVDRW,1,A021,Android
2022-10-28 22:15:30,CA-137302,3043854,OFF-AR-10003651,Asus E203NAH-FD012T Notebook [Intel N3350/ 2GB/ 500GB/ Win 10],1,A008,Android
2021-03-23 11:45:25,CA-157833,9409533,FUR-CH-10000015,"Asus X540LA-XX3401T - Intel® Core™ i3 - RAM 4GB - 1TB - 15""- W10 - Chocolate Black - Laptop Murah",2,A020,Android
2022-12-09 04:45:50,NC-137295,3363082,OFF-BI-10000632,Asus VivoBook X407UA-BV421T I Core™ i3-7020U I 4GB DDR4 I 1TB HDD +1SLOT SSD M2 I 14.0 HD USLIM I WINDOWS 10 I NO ODD,3,A038,Android
2021-10-13 12:20:10,TX-151750,5195899,OFF-AR-10003477,Asus E203MAH - FD012T-Intel® Celeron® N4000- 2GB - 500GB - 11.6' - W10 - Pearl White - Laptop Murah,1,A021,Android
2022-06-13 22:26:37,CA-141397,7052127,OFF-AR-10004685,"Asus VivoBook 14 A412FA-EK302T - Intel i3 8145U - 4GB - 512GB SSD - Fingerprint - 14"" FHD - Win10 Home - Grey - ESEL",3,A005,Android
2021-11-05 04:19:33,CA-164483,9811302,OFF-BI-10001460,"Asus X441UA-GA311T - Intel® Core™ i3-7020U - RAM 4GB - 1TB - 14"" - W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",3,A030,iOS
2021-03-06 10:42:29,CA-115945,7956685,TEC-PH-10003535,LAPTOP GAMING TERBAIK Asus ROG GL 552X KBL DM409T Plus Back Pack Asus ROG I7 Kabylake RAM 4GB HDD 1TB VGA NVIDIA GEFORCE GTX 950M 4GB Windows 10,2,A027,Android
2022-07-25 20:54:47,MS-113747,2093014,OFF-BI-10001036,Asus X407UB-BV187T Laptop Multimedia Murah I Core™ i5-8250U I 4GB DDR4 I 1TB HDD + SLOT SSD M2 I NVIDIA GeForce MX110 2GB I WINDOWS 10 I NO DVDRW I 14.0 HD USLIM,3,A009,Android
2023-02-18 20:56:35,CA-122679,9554349,OFF-BI-10000404,ASUS VIVOBOOK TP203NAH - N3350 4GB 1TB WIN10 11.6HD TOUCH ROSE GOLD,3,A006,Android
2022-02-06 21:08:21,NY-144624,3825756,OFF-BI-10001757,ASUS X540NA-GQ017 / Intel N3350 / 4GB / 500GB / Intel HD Graphics / Endless OS / DVDRW / 15.6 HD SLIM / Black / Notebook Untuk Pelajar,1,A014,Android
2022-12-15 08:39:24,OH-150798,9724784,TEC-PH-10003875,"Laptop Lenovo Baru Yoga 520-14IKB [81C800PQID] Core i3-8130U / 8GB DDR4 / 1TB / MX130 2GB / NO DVDRW / WIN 10 / 14"" HD TOUCHSCREEN / 2 Year + Premium ONSITE Warranty [Mineral Grey] Laptop Murah",3,A007,Android
2022-12-14 05:58:44,IL-144064,9724784,TEC-PH-10003171,Laptop Gaming !! Lenovo 310 14IKB Core I5 Kabylake Vga 2 GB Windows 10 Ori,1,A025,Android
2021-04-22 18:30:08,CA-104486,6941321,OFF-BI-10000014,ASUS VIVOBOOK A507UA - i3-7020U-4GB-1TB-WIN10-15.6HD-FINGERPRINT,2,A033,Android
2021-04-25 13:27:33,CA-161459,2628382,OFF-AR-10003602,"ASUS E203MAH-FD411T DualCore N4000-4GB-500GB-11.6""-Win10-Star Grey",3,A039,Android
2022-06-28 08:27:31,WA-158071,4576902,OFF-BI-10000069,"ASUS VivoBook E203MAH-FD012T Notebook - Intel N4000 - 2GB - 500GB - Win10 Home - 11.6"" HD - Pearl White - ESEL",3,A011,Android
2021-05-11 08:05:16,LA-158274,7223558,OFF-BI-10001072,Asus X441BA-GA412T AMD A4 - 4G - 500GB - W10 home - 14.0'' - Silver Gradient - Student laptop,1,A001,Android
2022-10-10 10:26:29,PA-101091,7845424,TEC-PH-10004006,"Laptop Murah !! ASUS X441NA N3350 Ram 4GB - Windows 10 Ori - Hdd 500GB - LCD 14 "" - Garansi Resmi",3,A042,Android
2021-10-13 12:20:10,TX-151750,5195899,OFF-AR-10004757,"Asus VivoBook A407MA-BV002T Notebook - Icicle Gold - Intel N4000 - Fingerprint - 4GB - 1TB - 14""HD - Win10 - ESEL",2,A021,Android
2022-12-09 18:35:18,FL-139262,3043854,OFF-BI-10000948,Asus X407MA-BV016T With SSD M2 240GB I N4000 I 4GB RAM I 500GB HDD I 14.0 HD USLIM I WINDOWS 10 I NO ODD I INTEL VGA,3,A028,Android
2021-07-07 07:49:25,AL-143840,9811302,OFF-AR-10003651,Asus E203NAH-FD012T Notebook [Intel N3350/ 2GB/ 500GB/ Win 10],2,A042,Android
2021-03-24 10:36:36,PA-105767,7223558,TEC-PH-10002885,Laptop Acer E5-475G-541U Core i5-7200U RAM 4GB NVIDIA 940MX (FREE ASURANSI),2,A027,Android
2022-07-01 14:07:45,TX-165309,5835631,OFF-BI-10000315,"Asus VivoBook S14 S430FN - i5 8265U - 8GB - MX150 2GB - 512GB SSD - 14"" FHD - Win10 - ESEL",1,A031,Android
2021-07-27 08:07:52,WA-135972,9334859,OFF-BI-10002049,ASUS Zephyrus S GX531GV-I7614T - Mylar Black,3,A010,Android
2022-01-16 02:30:24,NY-111941,9077733,TEC-PH-10002923,Laptop ASUS VivoBook E203MA Netbook - Notebook - Windows 10 Home - Intel N4000 - Ram 2GB - 32GB EMMC,2,A046,iOS
2021-05-05 22:25:06,DE-103730,3806026,OFF-BI-10000778,"Asus VivoBook X441UA-GA312T Notebook - Core i3-7020U - 4GB - 1TB - DVD RW - 14""HD - Win10 Home - Silver - ESEL",1,A014,iOS
2021-03-29 05:17:33,PA-164259,4538738,OFF-BI-10001679,Asus X540LA-XX988 With 8GB RAM I Core™ i3-5005U I 1TB HDD I Intel® HD Graphics 5500 I 15.6 HD SLIM GL I DVDRW I DOS,2,A029,iOS
2022-08-15 13:32:59,WA-133823,9724784,OFF-BI-10000632,Asus VivoBook X407UA-BV421T I Core™ i3-7020U I 4GB DDR4 I 1TB HDD +1SLOT SSD M2 I 14.0 HD USLIM I WINDOWS 10 I NO ODD,1,A031,Android
2021-04-02 06:55:15,NC-124828,7184151,OFF-BI-10001900,"ASUS X550Z AMD FX 7500 2,1 GHz Ram 8 GB Hardisk 1 TB VGA AMD Radeon 3 GB Windows 10 LCD 15,6 inc",3,A009,Android
2023-02-12 14:09:20,TX-145863,5816900,OFF-AR-10004022,ASUS ROG ZEPHYRUS G GA502DU-R76601T - RYZEN 7 3750H 8GB 1TB GTX1660,3,A011,Android
2021-07-19 05:07:57,OH-124562,5765632,OFF-AR-10003582,Asus E203MAH-FD411T - Intel® Celeron® N4000 - 4GB - 500GB - 11.6' - W10 - Star Grey - Laptop Murah - Bergaransi,3,A005,Android
2022-02-03 07:13:20,CA-107517,3893138,OFF-BI-10000404,ASUS VIVOBOOK TP203NAH - N3350 4GB 1TB WIN10 11.6HD TOUCH ROSE GOLD,2,A018,iOS
2021-03-29 05:17:33,PA-164259,4538738,TEC-PH-10003187,"Laptop Gaming Asus G752VY-GC346T - 17.3"" FHD - Intel i7-6700HQ - Ram 32GB - Gray",2,A029,iOS
2021-07-21 14:47:16,OH-101049,9948316,OFF-BI-10000069,"ASUS VivoBook E203MAH-FD012T Notebook - Intel N4000 - 2GB - 500GB - Win10 Home - 11.6"" HD - Pearl White - ESEL",2,A026,Android
2023-02-21 16:58:07,TX-148551,7676802,OFF-BI-10000174,"Asus VivoBook E402YA-GA201T - AMD E2-7015 - 4GB - 1TB - AMD Radeon R2 - 14"" HD - Win10 - White - ESEL",3,A040,iOS
2022-07-23 12:26:29,DE-140480,4538738,OFF-BI-10001525,Asus X441UB-GA311T - Intel Core i3-7020U - 4GB - 1TB - NVIDIA GeForce MX110 2GB - 14.0' - W10 - Black - Laptop Murah,2,A010,Android
2022-04-17 16:47:22,IL-154165,7674969,OFF-AR-10003478,"Asus E203MAH Intel® Celeron® N4000 2GB RAM 500GB HDD 11.6"" + Windows 10 + Headphone",1,A027,Android
2021-02-22 18:09:31,SC-107461,9811302,OFF-BI-10001116,"Asus X441BA-GA912T - AMD 2-Core A9-9425 - RAM 4 GB - 1TB - AMD Radeon R5 - 14.0"" - W10 - Silver Gradient - Laptop Murah (Gratis Tas) - Bergaransi",3,A047,Android
2021-08-12 06:39:15,NY-120915,4409740,OFF-BI-10000301,"Asus VivoBook Max X441MA-GA012T - Intel N4000 - 4GB - 1TB - DVD RW - 14"" - Win10 Home - Silver - ESEL",3,A008,Android
2022-08-12 17:02:46,PA-142237,7068056,OFF-BI-10001634,Asus X454YA-EX101T Notebook - Black [14-AMD E1-7010/2GB/500GB/R2/Win 10],2,A034,Android
2022-03-19 05:24:52,MI-130960,5765632,TEC-PH-10004165,"LAPTOP RESMI ASUS X441NA N3350 Ram 4GB Hardisk 500GB LCD 14""- DOS",3,A012,Android
2021-06-12 06:51:43,CA--101014,3410340,TEC-PH-10004188,LAPTOP SLIM TIPIS ASUS A507MA - N4000- 4GB- 1TB- WIN10- 156HD,1,A046,Windows Phone
2021-07-12 23:11:23,CA-156265,7776517,OFF-AR-10004707,"Asus VivoBook 14 A412FL-EK701T - Intel i7 8565U - 8GB - 512GB SSD - MX250 2GB - Fingerprint - 14"" FHD - Win10 Home - Silver - ESEL",1,A016,Android
2021-05-30 20:45:33,FL-103317,1190581,OFF-BI-10001575,Asus X454YA BX801D AMD A8-7410,1,A015,Android
2021-06-01 23:50:13,CA-109806,3410340,FUR-CH-10000229,"Lenovo Ideapad 330 - 14AST - AMD A6-9225 APU - 4GB - 500GB - 14"" - ODD - W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",3,A009,Android
2021-09-25 16:30:50,CA-135461,7676802,TEC-PH-10003273,"LAPTOP GAMING LENOVO IP 130-15AST - AMD A4-9125 - VGA AMD RADEON R3 - RAM 4GB - HDD 1TB - DVDRW - 15.6""",2,A010,Android
2022-12-25 21:38:27,PA-132927,7676802,FUR-BO-10001798,Lenovo Ideapad IP330 - Laptop - Black [N4000/ 14 Inch/ 4GB/ 500GB/ DVDRW/ Win10],3,A021,Android
2021-11-12 16:12:46,FL-148901,7845424,FUR-BO-10004834,"Asus X540LA-XX3402T - Intel® Core™ i3 - RAM 4GB - 1TB - 15"" - W10 - SILVER GRADIENT - Laptop Murah",2,A023,Android
2022-04-27 19:34:07,NY-132934,1076767,OFF-BI-10000042,ASUS VIVOBOOK E203MAH - 2GB - 500GB - PINK,1,A044,Android
2022-05-27 05:34:59,GA-157854,3951118,OFF-BI-10001787,Asus X541NA-BX402T - Intel Celeron N3350 - RAM 4GB - 500GB - 15.6' - Windows 10 - Silver,1,A004,Android
2023-01-05 21:08:18,NY-159590,4712268,OFF-AR-10003405,Asus E202SA-FD112T Notebook [11.6 Inch/N3060/500GB/2GB/Win 10],1,A008,Android
2022-12-25 21:38:27,PA-132927,7676802,OFF-BI-10000545,"ASUS VivoBook Ultra A412DA-EK303T Notebook - Ryzen 3-3200U - Radeon Vega 3 - 4GB - 1TB - Win10 - 14"" - Peacock Blue - ESEL",3,A021,Android
2021-03-10 08:36:23,OH-121727,7322004,OFF-AR-10004757,"Asus VivoBook A407MA-BV002T Notebook - Icicle Gold - Intel N4000 - Fingerprint - 4GB - 1TB - 14""HD - Win10 - ESEL",3,A008,iOS
2021-02-23 22:23:29,CA-110982,7676802,OFF-AR-10003056,Asus A407MA-BV001T N4400 1TB 14Inch,3,A043,Android
2021-02-21 10:03:25,NY-112844,7956685,OFF-BI-10001553,Asus X441UB-GA313T - Intel Core i3-7020U - 4GB - 1TB - NVIDIA GeForce MX110 2GB - 14.0' - W10 - Red - Laptop Murah (Gratis Tas) Bergaransi,1,A047,Android
2022-01-27 06:33:19,ID-116897,7748077,OFF-BI-10001072,Asus X441BA-GA412T AMD A4 - 4G - 500GB - W10 home - 14.0'' - Silver Gradient - Student laptop,2,A014,Android
2022-01-27 06:33:19,ID-116897,7748077,OFF-AR-10003394,"ASUS E202SA N3060 - Ram 2GB - HDD 500GB - LCD 11.6 "" - Windows 10",3,A014,Android
2021-10-29 00:33:25,OR-100209,9334859,OFF-BI-10001524,"Asus X441UA-GA313T - Intel® Core™ i3-7020U - RAM 4GB - 1Tb - 14"" - W10 - Red- Laptop Murah ( Gratis Tas) - Bergaransi",2,A039,Web
2022-07-31 04:39:23,NY-103429,7052127,TEC-PH-10002923,Laptop ASUS VivoBook E203MA Netbook - Notebook - Windows 10 Home - Intel N4000 - Ram 2GB - 32GB EMMC,1,A007,Web
2021-07-12 23:11:23,CA-156265,7776517,OFF-AR-10004691,"Asus VivoBook 14 A412FL-EK502T - Intel i5 8265U - 8GB - 512GB SSD - MX250 2GB - Fingerprint - 14"" FHD - Win10 Home - Grey - ESEL",2,A016,Android
2021-03-13 21:37:37,FL-106495,7845424,OFF-AR-10003514,"ASUS E203MAH-FD011T DualCore N4000-2GB-500GB-11.6""-Win10-Star Grey",1,A046,Android
2021-02-26 11:04:12,CA-116204,7845424,OFF-BI-10001670,ASUS X540LA-XX988 I Core™ i3-5005U I 4GB RAM I 1TB HDD I 15.6 HD SLIM GL I Intel® HD Graphics 5500 I DVDRW I DOS,2,A022,Android
2022-06-11 17:11:53,NY-135020,7845424,OFF-AR-10004582,"ASUS TUF Gaming FX505GD-I5501T - Core i5-8300H - 8GB - 1TB - NVidia GTX1050-4GB - 15.6"" FHD - Win10 Home - Red Fusion - ESEL",1,A020,iOS
2022-06-10 00:32:35,WI-154956,6646303,OFF-BI-10000279,Asus VivoBook K403FA-EB501T,1,A042,Android
2021-07-03 04:43:08,WA-107888,6646303,OFF-AR-10003727,ASUS E402YA-GA202T E402YA-GA201T - E2-7015 - RAM 4GB - HDD 1TB - 14HD -Win10 LAPTOP TERMURAH UNTUK ANAK SEKOLAH,3,A019,Android
2022-08-13 08:12:34,NY-113607,6028740,TEC-PH-10004120,"Laptop pelajar!! Lenovo IP 110 14IBR Celeron N3060 1,6GHZ Ram 4GB Hardisk 500GB Harga Murah",3,A011,Android
2023-01-10 23:48:05,NY-128818,7322004,TEC-PH-10002834,"Laptop 14"" Lenovo Ideapad 110-14IBR DOS Intel N3060 RAM 4GB HDD 500GB Hanya 3 Juta-An",2,A031,Android
2021-08-06 18:26:09,CA-121398,9948316,TEC-PH-10003187,"Laptop Gaming Asus G752VY-GC346T - 17.3"" FHD - Intel i7-6700HQ - Ram 32GB - Gray",3,A032,Android
2021-08-25 11:28:28,NY-140984,4712268,OFF-AR-10003582,Asus E203MAH-FD411T - Intel® Celeron® N4000 - 4GB - 500GB - 11.6' - W10 - Star Grey - Laptop Murah - Bergaransi,2,A044,Web
